	direction	thresh	456_TASK01_CON07	456_TASK01_CON08	456_TASK01_CON09	456_TASK02_CON25	456_TASK02_CON26	456_TASK02_CON27	456_TASK03_CON19	456_TASK03_CON20	456_TASK03_CON22	456_TASK04_CON61	456_TASK04_CON62	456_TASK04_CON63	456_TASK04_CON64	456_TASK04_CON65	456_TASK04_CON66	456_TASK04_CON67	456_TASK04_CON68	456_TASK04_CON69	456_TASK04_CON70	456_TASK04_CON71	456_TASK04_CON72	456_TASK04_CON73	456_TASK05_CON13	456_TASK05_CON14	456_TASK05_CON15	456_TASK06_CON01	456_TASK06_CON02	456_TASK06_CON06	456_TASK07_CON31	456_TASK07_CON32	456_TASK07_CON33	456_TASK07_CON34	456_TASK07_CON35	456_TASK07_CON36	456_TASK07_CON37	456_TASK07_CON38	456_TASK07_CON39	456_TASK07_CON40	456_TASK07_CON41	456_TASK07_CON45	456_TASK07_CON46	456_TASK07_CON47	456_TASK07_CON48	456_TASK07_CON49	456_TASK07_CON50	456_TASK07_CON51	456_TASK07_CON52
456_TASK01_CON07_13.0_pos	pos	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_0.0_posneg	posneg	0.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0
456_TASK01_CON08_0.0_pos	pos	0.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0	101146.0
456_TASK01_CON08_1.0_posneg	posneg	1.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0	151423.0
456_TASK01_CON08_1.0_pos	pos	1.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0	66017.0
456_TASK01_CON08_2.0_posneg	posneg	2.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0	93132.0
456_TASK01_CON08_2.0_pos	pos	2.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0	43044.0
456_TASK01_CON08_3.0_posneg	posneg	3.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0	55314.0
456_TASK01_CON08_3.0_pos	pos	3.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0	28687.0
456_TASK01_CON08_4.0_posneg	posneg	4.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0	30285.0
456_TASK01_CON08_4.0_pos	pos	4.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0	18416.0
456_TASK01_CON08_5.0_posneg	posneg	5.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0	14391.0
456_TASK01_CON08_5.0_pos	pos	5.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0	10611.0
456_TASK01_CON08_6.0_posneg	posneg	6.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0	5602.0
456_TASK01_CON08_6.0_pos	pos	6.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0	4868.0
456_TASK01_CON08_7.0_posneg	posneg	7.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0	1263.0
456_TASK01_CON08_7.0_pos	pos	7.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0	1196.0
456_TASK01_CON08_8.0_posneg	posneg	8.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0
456_TASK01_CON08_8.0_pos	pos	8.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0
456_TASK01_CON08_9.0_posneg	posneg	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_9.0_pos	pos	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_10.0_posneg	posneg	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_10.0_pos	pos	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_11.0_posneg	posneg	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_11.0_pos	pos	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON08_12.0_posneg	posneg	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
